ticker,period,eps_actual,eps_forecast,eps_std,sue,transcript_path,cosine,nnw
CARECLOUD INC,4.0,-0.01,-0.11,0.036,2.777777777777778,transcripts_by_company/CareCloud_Inc_2021Q4.txt,0.5458095073699951,0.4541904926300049
BIODEL INC,1.0,-0.49,-0.45,0.0325,-1.2307692307692302,transcripts_by_company/Biodel_Inc_2009Q1.txt,0.5760790109634399,0.42392098903656006
HANGER INC,1.0,-0.15,-0.09,0.04,-1.5,transcripts_by_company/Hanger_Inc_2022Q1.txt,0.5518131256103516,0.44818687438964844
IGATE CAPITAL CORPORATION,2.0,0.48,0.47,0.0322222222222222,0.3103448275862074,transcripts_by_company/iGATE_Corporation_2014Q2.txt,0.5342117547988892,0.46578824520111084
TRADESTATION GROUP INC,3.0,0.17,0.14,0.0055555555555555,5.400000000000054,transcripts_by_company/TradeStation_Group_Inc_2006Q3.txt,0.4808920621871948,0.5191079378128052
UNITED FIRE GROUP INC,1.0,1.0,0.85,0.1211111111111111,1.2385321100917435,transcripts_by_company/United_Fire_Group_Inc_2018Q1.txt,0.5660529136657715,0.4339470863342285
CONFORMIS INC,2.0,0.21,-0.07,0.0322222222222222,8.689655172413799,transcripts_by_company/Conformis_Inc_2021Q2.txt,0.4384233355522156,0.5615766644477844
FIRST STATE BANCORPORATION,1.0,-1.19,0.11,0.1488888888888889,-8.731343283582088,transcripts_by_company/First_State_Bancorporation_2009Q1.txt,0.4739360809326172,0.5260639190673828
STANLEY FURNITURE CO,1.0,-0.22,0.06,0.026,-10.76923076923077,transcripts_by_company/Stanley_Furniture_Company_Inc_2009Q1.txt,0.4896036386489868,0.5103963613510132
NIKE INC,3.0,1.23,1.56,0.1311111111111111,-2.5169491525423737,transcripts_by_company/NIKE_Inc_2012Q3.txt,0.6811092495918274,0.3188907504081726
CHANGE HEALTHCARE INC,2.0,0.38,0.44,0.0511111111111111,-1.173913043478261,transcripts_by_company/Change_Healthcare_Inc_2022Q2.txt,0.4801732301712036,0.5198267698287964
ISSUER DIRECT CORP,4.0,0.1,0.09,,,transcripts_by_company/Issuer_Direct_Corporation_2018Q4.txt,0.4768139719963074,0.5231860280036926
ROMEO POWER INC,1.0,-0.34,-0.27,0.08,-0.8750000000000001,transcripts_by_company/Romeo_Power_Inc_2022Q1.txt,0.5023052096366882,0.49769479036331177
COINSTAR INC,4.0,0.18,0.16,0.02,0.9999999999999994,transcripts_by_company/Coinstar_Inc_2006Q4.txt,0.5132476687431335,0.48675233125686646
MAZOR ROBOTICS LTD,2.0,-0.15,-0.17,0.0566666666666666,0.352941176470589,transcripts_by_company/Mazor_Robotics_Ltd_2017Q2.txt,0.5613539218902588,0.4386460781097412
DR PEPPER SNAPPLE GROUP INC,3.0,0.6,0.67,0.0225,-3.111111111111114,transcripts_by_company/Dr_Pepper_Snapple_Group_Inc_2010Q3.txt,0.49636536836624146,0.5036346316337585
OSI SYSTEMS INC,2.0,1.02,1.1,0.02,-4.0000000000000036,transcripts_by_company/OSI_Systems_Inc_2013Q2.txt,0.5211304426193237,0.47886955738067627
MF GLOBAL HOLDINGS LTD,2.0,0.1,0.12,0.0311111111111111,-0.6428571428571428,transcripts_by_company/MF_Global_Holdings_Ltd_2011Q2.txt,0.4910248816013336,0.5089751183986664
JDS UNIPHASE CORP,2.0,-0.02,0.0,0.008,-2.5,transcripts_by_company/JDS_Uniphase_Corporation_2005Q2.txt,0.5288436412811279,0.47115635871887207
DECIPHERA PHARMACEUTICALS INC,1.0,-1.25,-0.75,0.0922222222222222,-5.421686746987953,transcripts_by_company/Deciphera_Pharmaceuticals_Inc_2019Q1.txt,0.4956219494342804,0.5043780505657196
LUBY'S INC.,2.0,-0.02,0.0,,,transcripts_by_company/Lubys_Inc_2009Q2.txt,0.4806983172893524,0.5193016827106476
DISH NETWORK CORP,2.0,0.14,0.59,0.0955555555555555,-4.7093023255813975,transcripts_by_company/DISH_Network_Corporation_2009Q2.txt,0.5769404172897339,0.4230595827102661
LMI AEROSPACE INC,2.0,0.43,0.46,0.0255555555555555,-1.1739130434782643,transcripts_by_company/LMI_Aerospace_Inc_2012Q2.txt,0.57383793592453,0.42616206407546997
TOWN SPORTS INTERNATIONAL HOLDIN,3.0,0.2,0.12,0.0275,2.9090909090909096,transcripts_by_company/Town_Sports_International_Holdings_Inc_2006Q3.txt,0.5091835856437683,0.4908164143562317
SAREPTA THERAPEUTICS INC,2.0,-0.6,-0.39,0.1733333333333333,-1.2115384615384615,transcripts_by_company/Sarepta_Therapeutics_Inc_2013Q2.txt,0.5730612874031067,0.4269387125968933
GENESCO INC,2.0,0.98,0.86,0.0588888888888888,2.037735849056607,transcripts_by_company/Genesco_2012Q2.txt,0.49045243859291077,0.5095475614070892
DIAMEDICA THERAPEUTICS INC,4.0,-0.14,-0.24,0.039090909090909,2.558139534883726,transcripts_by_company/DiaMedica_Therapeutics_Inc_2022Q4.txt,0.5742721557617188,0.42572784423828125
BUILD-A-BEAR WORKSHOP INC,3.0,-0.82,-0.01,0.2716666666666666,-2.9815950920245404,transcripts_by_company/Build-A-Bear_Workshop_Inc_2020Q3.txt,0.48251873254776,0.51748126745224
CROWN CRAFTS INC,2.0,0.09,0.06,,,transcripts_by_company/Crown_Crafts_Inc_2012Q2.txt,0.43555358052253723,0.5644464194774628
NOKIA CORP,2.0,0.29,0.25,0.0175,2.2857142857142843,transcripts_by_company/Nokia_2006Q2.txt,0.5413744449615479,0.45862555503845215
PARADYNE NETWORKS INC.,3.0,-0.05,-0.07,0.0133333333333333,1.500000000000004,transcripts_by_company/Paradyne_2003Q3.txt,0.4886610805988312,0.5113389194011688
NORTHERN TECHNOLOGIES INTERNATIO,1.0,0.1,0.23,,,transcripts_by_company/Northern_Technologies_International_Corporation_2023Q1.txt,0.4908986985683441,0.5091013014316559
"EAST WEST BANCORP, INC.",3.0,1.17,1.14,0.0275,1.090909090909092,transcripts_by_company/East_West_Bancorp_Inc_2018Q3.txt,0.566080629825592,0.43391937017440796
CRACKER BARREL OLD COUNTRY STORE,1.0,0.81,0.76,0.04,1.250000000000001,transcripts_by_company/Cracker_Barrel_Old_Country_Store_Inc_2009Q1.txt,0.659949004650116,0.34005099534988403
AMBEV SA,2.0,0.04,0.01,0.0,,transcripts_by_company/Ambev_SA_2017Q2.txt,0.569603443145752,0.43039655685424805
CONCEPTUS INC,1.0,-0.09,0.0,0.0611111111111111,-1.4727272727272729,transcripts_by_company/Conceptus_2011Q1.txt,0.4688474237918854,0.5311525762081146
STERLING FINANCIAL CORP (PA),1.0,0.4,0.43,0.0266666666666666,-1.1250000000000018,transcripts_by_company/Sterling_Financial_Corporation_2005Q1.txt,0.5772019624710083,0.4227980375289917
AETNA INC,1.0,1.98,1.58,0.1,3.999999999999999,transcripts_by_company/Aetna_Inc_2014Q1.txt,0.5375692844390869,0.4624307155609131
VITAL SIGNS INC,3.0,0.62,0.67,0.0188888888888888,-2.647058823529427,transcripts_by_company/Vital_Signs_2006Q3.txt,0.5840548872947693,0.4159451127052307
CAMBRIDGE HEART INC,2.0,-0.03,-0.01,0.01,-1.9999999999999996,transcripts_by_company/Cambridge_Heart_Inc_2007Q2.txt,0.5418952107429504,0.45810478925704956
AMERICAN CAMPUS COMMUNITIES INC,2.0,-0.03,0.02,,,transcripts_by_company/American_Campus_Communities_Inc_2008Q2.txt,0.4873569905757904,0.5126430094242096
PDF SOLUTIONS INC,3.0,0.2,0.09,0.0166666666666666,6.600000000000027,transcripts_by_company/PDF_Solutions_Inc_2022Q3.txt,0.5312926769256592,0.4687073230743408
RAM HOLDINGS LTD,3.0,0.5,0.41,0.01,9.000000000000002,transcripts_by_company/RAM_Holdings_Ltd_2007Q3.txt,0.5170586109161377,0.4829413890838623
ASTRAZENECA PLC,2.0,1.08,0.96,0.1616666666666666,0.7422680412371144,transcripts_by_company/AstraZeneca_PLC_2023Q2.txt,0.5486778020858765,0.45132219791412354
CELLECTIS SA,1.0,-0.58,-0.72,0.1977777777777777,0.7078651685393262,transcripts_by_company/Cellectis_SA_2023Q1.txt,0.4965771436691284,0.5034228563308716
LIN TELEVISION,2.0,0.31,0.25,0.02,3.0,transcripts_by_company/Tandberg_Television_2004Q2.txt,0.5572546720504761,0.4427453279495239
RADNET INC,2.0,0.27,0.16,0.0222222222222222,4.9500000000000055,transcripts_by_company/RadNet_Inc_2021Q2.txt,0.5028263926506042,0.49717360734939575
DSP GROUP INC,4.0,0.06,0.04,0.02,0.9999999999999998,transcripts_by_company/DSP_Group_Inc_2012Q4.txt,0.5148468017578125,0.4851531982421875
MEDNAX INC,4.0,1.19,1.23,0.02,-2.0000000000000018,transcripts_by_company/MEDNAX_Inc_2011Q4.txt,0.47451654076576233,0.5254834592342377
URS CORPORATION,3.0,0.73,0.66,0.0175,3.999999999999997,transcripts_by_company/URS_Corporation_2007Q3.txt,0.5816600918769836,0.41833990812301636
AVANGRID INC,4.0,0.67,0.66,0.145,0.06896551724137938,transcripts_by_company/AVANGRID_Inc_2016Q4.txt,0.5554435849189758,0.44455641508102417
TRIMERIS INC,3.0,0.16,0.01,0.02625,5.714285714285714,transcripts_by_company/Trimeris_Inc_2006Q3.txt,0.5528979897499084,0.44710201025009155
DOMINION ENERGY INC,4.0,0.9,0.88,0.1111111111111111,0.18000000000000016,transcripts_by_company/Dominion_Energy_Inc_2021Q4.txt,0.5423429012298584,0.4576570987701416
VERU INC,4.0,-0.08,-0.07,0.0466666666666666,-0.2142857142857145,transcripts_by_company/Veru_Inc_2021Q4.txt,0.6362239122390747,0.3637760877609253
"WESTPOINT STEVENS, INC.",1.0,-0.31,0.02,,,transcripts_by_company/WestPoint_Stevens_2003Q1.txt,0.5487265586853027,0.45127344131469727
COMPUDYNE CORP,4.0,-0.06,0.06,0.16,-0.75,transcripts_by_company/CompuDyne_2005Q4.txt,0.5805493593215942,0.41945064067840576
EASTGROUP PROPERTIES INC,4.0,1.75,0.69,0.0244444444444444,43.363636363636445,transcripts_by_company/EastGroup_Properties_Inc_2021Q4.txt,0.5611246824264526,0.43887531757354736
ARTHROCARE CORPORATION,4.0,0.31,0.3,0.0111111111111111,0.9000000000000018,transcripts_by_company/ArthroCare_2005Q4.txt,0.5689552426338196,0.4310447573661804
NVIDIA CORP,2.0,0.36,0.36,0.0188888888888888,0.0,transcripts_by_company/NVIDIA_Corporation_2008Q2.txt,0.5364609956741333,0.4635390043258667
LTC PROPERTIES INC,3.0,0.88,0.55,0.0525,6.285714285714286,transcripts_by_company/LTC_Properties_Inc_2018Q3.txt,0.5734786987304688,0.42652130126953125
KAMAN CORP,1.0,0.41,0.54,0.0466666666666666,-2.785714285714291,transcripts_by_company/Kaman_Corporation_2016Q1.txt,0.5055504441261292,0.49444955587387085
HARLEY-DAVIDSON INC,2.0,0.59,0.39,0.088,2.2727272727272725,transcripts_by_company/Harley-Davidson_2010Q2.txt,0.5153459906578064,0.4846540093421936
UNITED STATIONERS INC,2.0,0.59,1.18,0.0422222222222222,-13.973684210526322,transcripts_by_company/United_Stationers_Inc_2011Q2.txt,0.48442181944847107,0.5155781805515289
RPT REALTY,3.0,0.13,0.01,0.0266666666666666,4.5000000000000115,transcripts_by_company/RPT_Realty_2022Q3.txt,0.5297846794128418,0.4702153205871582
ACM RESEARCH INC,1.0,0.11,0.15,0.05,-0.7999999999999998,transcripts_by_company/ACM_Research_Inc_2020Q1.txt,0.4894058108329773,0.5105941891670227
T-MOBILE US INC,4.0,0.61,0.43,0.1055555555555555,1.7052631578947377,transcripts_by_company/T-Mobile_US_Inc_2017Q4.txt,0.5322648882865906,0.4677351117134094
FARO TECHNOLOGIES INC,2.0,-0.03,0.32,0.05,-6.999999999999999,transcripts_by_company/FARO_Technologies_Inc_2022Q2.txt,0.5153260827064514,0.4846739172935486
SEATTLE GENETICS INC /WA,3.0,-0.12,-0.08,0.0655555555555555,-0.6101694915254241,transcripts_by_company/Seattle_Genetics_Inc_2012Q3.txt,0.5214959979057312,0.4785040020942688
QWEST COMMUNICATIONS INTL,4.0,0.12,0.09,0.01,3.0,transcripts_by_company/Qwest_Communications_2010Q4.txt,0.5531353950500488,0.44686460494995117
SERES THERAPEUTICS INC,4.0,-0.63,-0.44,0.183,-1.0382513661202186,transcripts_by_company/Seres_Therapeutics_Inc_2016Q4.txt,0.5751311182975769,0.4248688817024231
VIVINT SOLAR INC,4.0,-0.11,0.11,0.377,-0.583554376657825,transcripts_by_company/Vivint_Solar_Inc_2018Q4.txt,0.47010746598243713,0.5298925340175629
EVOFEM BIOSCIENCES INC,2.0,-0.27,-0.36,0.0366666666666666,2.454545454545458,transcripts_by_company/Evofem_Biosciences_Inc_2021Q2.txt,0.46943536400794983,0.5305646359920502
FLOTEK INDUSTRIES INC,1.0,-0.2,-0.09,0.0125,-8.8,transcripts_by_company/Flotek_Industries_Inc_2019Q1.txt,0.55498206615448,0.44501793384552
MODTECH HOLDINGS INC,3.0,-0.66,0.21,,,transcripts_by_company/Modtech_Holdings_Inc_2005Q3.txt,0.49244454503059387,0.5075554549694061
NANOMETRICS INC,2.0,0.26,0.11,0.0433333333333333,3.461538461538465,transcripts_by_company/Nanometrics_Incorporated_2016Q2.txt,0.4748045802116394,0.5251954197883606
POWELL INDUSTRIES INC,3.0,0.99,0.55,0.08,5.499999999999999,transcripts_by_company/Powell_Industries_Incorporated_2012Q3.txt,0.4982868731021881,0.5017131268978119
MOLDFLOW CORP,4.0,0.35,0.23,,,transcripts_by_company/Moldflow_Corp_2007Q4.txt,0.4807248115539551,0.5192751884460449
AMETEK INC,3.0,0.52,0.54,0.0066666666666666,-3.0000000000000324,transcripts_by_company/Ametek_Inc_2013Q3.txt,0.4812411963939667,0.5187588036060333
OPEN TEXT CORP (PRE-REINCORPORAT,2.0,0.73,0.69,0.0722222222222222,0.5538461538461545,transcripts_by_company/Open_Text_2009Q2.txt,0.5461277365684509,0.4538722634315491
ENTEGRIS INC,2.0,1.0,0.97,0.02,1.5000000000000013,transcripts_by_company/Entegris_Inc_2022Q2.txt,0.5595566034317017,0.44044339656829834
GERON CORP,2.0,-0.05,-0.06,0.01,0.9999999999999994,transcripts_by_company/Geron_Corporation_2016Q2.txt,0.5349090099334717,0.4650909900665283
EMBARCADERO TECHNOLOGIES,3.0,0.05,0.08,0.0088888888888888,-3.3750000000000333,transcripts_by_company/Embarcadero_Technologies_Inc_2002Q3.txt,0.546846330165863,0.45315366983413696
ORCHID CELLMARK INC,2.0,-0.03,-0.05,,,transcripts_by_company/Orchid_Cellmark_2007Q2.txt,0.5618012547492981,0.4381987452507019
JOHNSON  JOHNSON,3.0,1.17,1.13,0.03,1.3333333333333346,transcripts_by_company/EF_Johnson_Technologies_Inc_2008Q3.txt,0.6380376815795898,0.36196231842041016
INSPIRE PHARMACEUTICALS INC,1.0,-0.34,-0.27,0.044,-1.590909090909091,transcripts_by_company/Inspire_Pharmaceuticals_Inc_2009Q1.txt,0.5490072965621948,0.4509927034378052
FARO TECHNOLOGIES INC,2.0,0.36,0.37,0.0166666666666666,-0.6000000000000029,transcripts_by_company/FARO_Technologies_Inc_2014Q2.txt,0.4560767710208893,0.5439232289791107
"URBAN OUTFITTERS, INC.",1.0,0.24,0.39,0.017,-8.823529411764707,transcripts_by_company/Urban_Outfitters_2009Q1.txt,0.5598611235618591,0.44013887643814087
DYNAMICS RESEARCH CORP,1.0,0.15,0.17,0.0177777777777777,-1.1250000000000058,transcripts_by_company/Dynamics_Research_Corp_2008Q1.txt,0.4884701669216156,0.5115298330783844
COUNTRYWIDE FINANCIAL CORP,1.0,0.72,1.06,0.1,-3.400000000000001,transcripts_by_company/Countrywide_Financial_Corp_2007Q1.txt,0.6333001255989075,0.36669987440109253
REGENCY CENTERS CORP,3.0,0.58,0.42,0.04375,3.657142857142857,transcripts_by_company/Regency_Centers_Corporation_2004Q3.txt,0.590513288974762,0.40948671102523804
VITALWORKS INC,3.0,0.08,0.06,0.0066666666666666,3.0000000000000306,transcripts_by_company/VitalWorks_Inc_2002Q3.txt,0.5172587037086487,0.4827412962913513
DAIMLER AG,1.0,2.12,2.0,,,transcripts_by_company/Daimler_AG_2018Q1.txt,0.4167495667934418,0.5832504332065582
KAMAN CORP,3.0,0.57,0.88,0.0825,-3.7575757575757582,transcripts_by_company/Kaman_Corporation_2018Q3.txt,0.5544347763061523,0.44556522369384766
CONN'S INC,4.0,0.59,0.52,0.05875,1.191489361702127,transcripts_by_company/Conns_Inc_2018Q4.txt,0.6087100505828857,0.39128994941711426
FORMFACTOR INC,1.0,0.16,0.36,0.0355555555555555,-5.625000000000008,transcripts_by_company/FormFactor_Inc_2023Q1.txt,0.508578360080719,0.491421639919281
ALLIANT ENERGY CORP,1.0,0.62,0.65,,,transcripts_by_company/Alliant_Energy_2008Q1.txt,0.4779549837112427,0.5220450162887573
HILLMAN SOLUTIONS CORP,2.0,0.14,0.11,0.0388888888888888,0.7714285714285736,transcripts_by_company/The_Hillman_Group_2022Q2.txt,0.5012419819831848,0.4987580180168152
CAMPBELL SOUP CO,1.0,0.65,0.73,0.0244444444444444,-3.272727272727277,transcripts_by_company/Campbell_Soup_Company_2009Q1.txt,0.5357402563095093,0.4642597436904907
LEXINGTON REALTY TRUST,1.0,-0.01,-0.01,0.00625,0.0,transcripts_by_company/Lexington_Realty_Trust_2012Q1.txt,0.5746647715568542,0.42533522844314575
GENERAL FINANCE CORP,3.0,-0.04,-0.06,0.0116666666666666,1.714285714285724,transcripts_by_company/General_Finance_Corporation_2017Q3.txt,0.5558742880821228,0.4441257119178772
AURIZON MINES LTD,2.0,0.03,0.02,0.016,0.6249999999999999,transcripts_by_company/AURIZON_MINES_LTD_2010Q2.txt,0.5311025381088257,0.4688974618911743
HAWAIIAN HOLDINGS INC,2.0,0.35,0.29,0.0655555555555555,0.9152542372881363,transcripts_by_company/Hawaiian_Holdings_Inc_2014Q2.txt,0.5397875905036926,0.4602124094963074
LIGHTPATH TECHNOLOGIES INC,4.0,-0.03,-0.01,,,transcripts_by_company/LightPath_Technologies_Inc_2022Q4.txt,0.5316880345344543,0.46831196546554565
CVR ENERGY INC,1.0,0.26,-0.12,0.13375,2.8411214953271027,transcripts_by_company/CVR_Energy_Inc_2017Q1.txt,0.5629816651344299,0.43701833486557007
OPPFI INC,2.0,0.08,0.19,0.0455555555555555,-2.4146341463414664,transcripts_by_company/OppFi_Inc_2022Q2.txt,0.5066798329353333,0.49332016706466675
ARTHUR J GALLAGHER & CO,1.0,3.03,3.02,0.0655555555555555,0.1525423728813528,transcripts_by_company/Arthur_J_Gallagher_and_Co_2023Q1.txt,0.5847955346107483,0.4152044653892517
ENTERGY CORP,3.0,2.41,1.95,0.2166666666666666,2.123076923076925,transcripts_by_company/Entergy_Corp_2013Q3.txt,0.5400274991989136,0.4599725008010864
CARMAX INC,2.0,1.33,1.21,0.0688888888888888,1.7419354838709713,transcripts_by_company/CarMax_Inc_2018Q2.txt,0.5775749087333679,0.4224250912666321
MONTPELIER RE HOLDING,4.0,1.13,0.62,0.1111111111111111,4.589999999999999,transcripts_by_company/Montpelier_Re_Holdings_Ltd_2009Q4.txt,0.5169112682342529,0.48308873176574707
FRONTIER AIRLINES HOLDINGS INC,3.0,0.45,0.16,0.05,5.800000000000001,transcripts_by_company/Frontier_Airlines_2007Q3.txt,0.5306006073951721,0.4693993926048279
CERADYNE INC CAL,2.0,0.4,0.37,0.0111111111111111,2.700000000000005,transcripts_by_company/Ceradyne_Inc_2004Q2.txt,0.5330146551132202,0.4669853448867798
EQUIFAX INC,3.0,0.52,0.51,0.01,1.0000000000000009,transcripts_by_company/Equifax_Inc_2006Q3.txt,0.5095864534378052,0.4904135465621948
CARDIOTECH INTERNATIONAL,3.0,-0.02,-0.03,0.01125,0.8888888888888888,transcripts_by_company/CardioTech_Intl_2006Q3.txt,0.5047755837440491,0.4952244162559509
PENN NATIONAL GAMING INC,2.0,0.49,0.53,0.0233333333333333,-1.7142857142857182,transcripts_by_company/Penn_National_Gaming_2007Q2.txt,0.5197110176086426,0.4802889823913574
